student_id,domain,domain_avg_score,domain_trend,domain_completion_rate,domain_overdue_count,ipsative_zscore,label
STRAT-00270,creative_arts,54.49,improving,0.462,3,0.7881,Emerging
STRAT-00271,physical_movement,74.59,improving,0.192,5,2.0327,Emerging
STRAT-00272,language_literacy,83.5,improving,0.34,3,2.22,Emerging
STRAT-00273,language_literacy,58.58,improving,0.406,0,1.9967,Emerging
STRAT-00274,creative_arts,87.8,improving,0.22,6,2.32,Emerging
STRAT-00275,creative_arts,52.43,improving,0.447,3,1.9973,Emerging
STRAT-00276,language_literacy,36.11,improving,0.067,7,2.2205,Emerging
STRAT-00277,stem_logic,71.27,improving,0.452,2,1.0086,Emerging
STRAT-00278,language_literacy,70.31,improving,0.298,6,1.056,Emerging
STRAT-00279,creative_arts,84.93,improving,0.15,3,0.9835,Emerging
STRAT-00280,language_literacy,88.56,improving,0.618,1,1.2909,Developing
STRAT-00281,physical_movement,52.1,improving,0.733,1,1.1079,Developing
STRAT-00282,language_literacy,69.33,improving,0.561,6,2.3315,Developing
STRAT-00283,stem_logic,78.14,improving,0.699,1,2.0001,Developing
STRAT-00284,language_literacy,64.47,improving,0.646,2,0.9308,Developing
STRAT-00285,creative_arts,87.05,improving,0.536,3,1.2468,Developing
STRAT-00286,physical_movement,40.47,improving,0.631,0,0.8957,Developing
STRAT-00287,language_literacy,37.96,improving,0.652,1,0.8147,Developing
STRAT-00288,creative_arts,73.01,improving,0.607,3,1.72,Developing
STRAT-00289,physical_movement,30.23,improving,0.719,1,1.9729,Developing
STRAT-00290,stem_logic,50.44,improving,0.676,1,1.3348,Developing
STRAT-00291,language_literacy,54.0,improving,0.729,4,0.5233,Developing
STRAT-00292,creative_arts,95.07,improving,0.732,2,1.051,Developing
STRAT-00293,physical_movement,95.62,improving,0.574,1,1.6927,Developing
STRAT-00294,stem_logic,71.21,improving,0.718,0,0.9612,Developing
STRAT-00295,creative_arts,62.5,improving,0.655,4,1.5848,Developing
STRAT-00296,language_literacy,52.51,improving,0.666,2,2.2145,Developing
STRAT-00297,stem_logic,68.07,improving,0.501,2,1.688,Developing
STRAT-00298,physical_movement,30.82,improving,0.679,3,0.7935,Developing
STRAT-00299,language_literacy,47.38,improving,0.629,3,1.1535,Developing
STRAT-00300,creative_arts,45.63,improving,0.593,3,1.0078,Developing
STRAT-00301,creative_arts,90.93,improving,0.643,3,0.6645,Developing
STRAT-00302,physical_movement,39.67,improving,0.572,0,0.5285,Developing
STRAT-00303,stem_logic,69.5,improving,0.561,4,1.8571,Developing
STRAT-00304,creative_arts,40.16,improving,0.727,4,0.789,Developing
STRAT-00305,creative_arts,57.63,improving,0.737,1,2.0634,Developing
STRAT-00306,stem_logic,76.37,improving,0.665,1,0.9468,Developing
STRAT-00307,creative_arts,84.7,improving,0.75,2,1.872,Developing
STRAT-00308,creative_arts,54.52,improving,0.688,1,2.0768,Developing
STRAT-00309,language_literacy,87.41,improving,0.569,2,1.7767,Developing
STRAT-00310,creative_arts,45.05,improving,0.57,4,2.381,Developing
STRAT-00311,language_literacy,88.96,improving,0.714,2,1.5238,Developing
STRAT-00312,language_literacy,57.7,improving,0.52,0,0.5966,Developing
STRAT-00313,stem_logic,38.72,improving,0.51,6,1.6032,Developing
STRAT-00314,stem_logic,97.12,improving,0.655,3,2.0109,Developing
STRAT-00315,physical_movement,31.3,improving,0.64,0,2.149,Developing
STRAT-00316,stem_logic,37.85,improving,0.528,4,0.5366,Developing
STRAT-00317,language_literacy,79.18,improving,0.614,4,2.4618,Developing
STRAT-00318,physical_movement,69.72,improving,0.594,1,1.1071,Developing
STRAT-00319,physical_movement,46.21,improving,0.601,3,1.404,Developing
STRAT-00320,physical_movement,98.09,improving,0.99,0,1.6577,Strength
STRAT-00321,stem_logic,33.82,improving,0.851,1,1.2019,Strength
STRAT-00322,physical_movement,68.14,improving,0.965,1,0.8257,Strength
STRAT-00323,creative_arts,96.4,improving,0.801,3,1.4105,Strength
STRAT-00324,creative_arts,34.64,improving,0.927,2,0.7331,Strength
STRAT-00325,stem_logic,37.66,improving,0.79,1,1.2307,Strength
STRAT-00326,language_literacy,48.65,improving,0.983,0,1.3867,Strength
STRAT-00327,physical_movement,44.68,improving,0.91,1,1.1201,Strength
STRAT-00328,stem_logic,90.98,improving,0.789,2,1.8963,Strength
STRAT-00329,language_literacy,67.16,improving,0.976,0,0.7698,Strength
STRAT-00330,creative_arts,44.14,improving,0.819,2,0.6945,Strength
STRAT-00331,physical_movement,61.23,improving,0.968,0,2.4063,Strength
STRAT-00332,language_literacy,46.99,improving,0.962,0,0.922,Strength
STRAT-00333,physical_movement,77.79,improving,0.957,0,0.6507,Strength
STRAT-00334,language_literacy,57.02,improving,0.859,2,1.3589,Strength
STRAT-00335,stem_logic,34.39,improving,0.935,0,1.1934,Strength
STRAT-00336,stem_logic,74.07,improving,0.775,0,2.3039,Strength
STRAT-00337,stem_logic,88.21,improving,0.888,0,0.8596,Strength
STRAT-00338,stem_logic,31.47,improving,0.753,0,2.4299,Strength
STRAT-00339,physical_movement,82.0,improving,0.907,1,2.1533,Strength
STRAT-00340,stem_logic,43.26,improving,0.854,1,1.4471,Strength
STRAT-00341,language_literacy,62.18,improving,0.965,0,0.9007,Strength
STRAT-00342,language_literacy,43.35,improving,0.852,0,1.6269,Strength
STRAT-00343,creative_arts,82.31,improving,0.975,0,1.1793,Strength
STRAT-00344,creative_arts,74.16,improving,0.783,0,2.3588,Strength
STRAT-00345,physical_movement,70.41,improving,0.917,0,2.1312,Strength
STRAT-00346,stem_logic,86.74,improving,0.753,2,2.0121,Strength
STRAT-00347,stem_logic,44.23,improving,0.815,1,0.5668,Strength
STRAT-00348,creative_arts,85.67,improving,0.853,0,1.5868,Strength
STRAT-00349,stem_logic,73.1,improving,0.945,3,2.0811,Strength
STRAT-00350,physical_movement,44.93,improving,0.761,2,1.3325,Strength
STRAT-00351,physical_movement,54.68,improving,0.973,0,0.6733,Strength
STRAT-00352,creative_arts,51.9,improving,0.762,1,0.521,Strength
STRAT-00353,creative_arts,73.42,improving,0.839,0,1.1528,Strength
STRAT-00354,creative_arts,54.04,improving,0.93,1,1.6183,Strength
STRAT-00355,stem_logic,37.34,improving,0.981,0,1.5991,Strength
STRAT-00356,language_literacy,80.51,improving,0.769,1,1.5079,Strength
STRAT-00357,language_literacy,64.23,improving,0.797,2,1.4701,Strength
STRAT-00358,language_literacy,55.9,improving,0.785,0,1.6603,Strength
STRAT-00359,creative_arts,71.18,improving,0.858,0,0.6769,Strength
STRAT-00360,language_literacy,70.14,stable,0.375,5,-2.3359,Emerging
STRAT-00361,language_literacy,45.2,stable,0.279,1,-2.2432,Emerging
STRAT-00362,physical_movement,95.78,stable,0.444,3,-1.4497,Emerging
STRAT-00363,language_literacy,64.69,stable,0.122,5,-2.0458,Emerging
STRAT-00364,stem_logic,82.53,stable,0.003,5,-0.7216,Emerging
STRAT-00365,stem_logic,95.7,stable,0.005,4,-2.1374,Emerging
STRAT-00366,creative_arts,42.31,stable,0.225,3,-2.359,Emerging
STRAT-00367,creative_arts,53.21,stable,0.457,0,-0.8822,Emerging
STRAT-00368,language_literacy,75.32,stable,0.422,3,-1.3023,Emerging
STRAT-00369,creative_arts,64.56,stable,0.121,4,-1.3216,Emerging
STRAT-00370,stem_logic,74.1,stable,0.331,5,-0.9967,Emerging
STRAT-00371,physical_movement,41.27,stable,0.07,5,-1.0201,Emerging
STRAT-00372,creative_arts,36.21,stable,0.187,6,-1.3303,Emerging
STRAT-00373,language_literacy,80.55,stable,0.252,5,-1.0092,Emerging
STRAT-00374,creative_arts,60.67,stable,0.183,2,-0.513,Emerging
STRAT-00375,physical_movement,87.62,stable,0.178,5,-1.5192,Emerging
STRAT-00376,language_literacy,94.28,stable,0.184,3,-2.2575,Emerging
STRAT-00377,language_literacy,37.41,stable,0.022,6,-1.5422,Emerging
STRAT-00378,stem_logic,68.73,stable,0.231,3,-1.4096,Emerging
STRAT-00379,stem_logic,36.29,stable,0.221,2,-1.9371,Emerging
STRAT-00380,stem_logic,89.1,stable,0.091,6,-1.0831,Emerging
STRAT-00381,creative_arts,71.02,stable,0.095,4,-1.8179,Emerging
STRAT-00382,creative_arts,99.22,stable,0.354,2,-1.713,Emerging
STRAT-00383,creative_arts,89.3,stable,0.36,6,-2.4335,Emerging
STRAT-00384,language_literacy,67.83,stable,0.455,0,-0.7953,Emerging
STRAT-00385,language_literacy,96.25,stable,0.091,9,-1.1483,Emerging
STRAT-00386,language_literacy,93.89,stable,0.101,4,-2.2208,Emerging
STRAT-00387,stem_logic,41.37,stable,0.126,3,-0.5749,Emerging
STRAT-00388,physical_movement,32.39,stable,0.156,4,-0.6486,Emerging
STRAT-00389,stem_logic,98.76,stable,0.463,3,-1.2005,Emerging
STRAT-00390,language_literacy,95.79,stable,0.174,6,-2.0232,Emerging
STRAT-00391,stem_logic,33.26,stable,0.219,3,-1.2114,Emerging
STRAT-00392,creative_arts,34.09,stable,0.408,2,-1.8667,Emerging
STRAT-00393,language_literacy,84.27,stable,0.083,6,-2.2902,Emerging
STRAT-00394,creative_arts,88.96,stable,0.308,2,-2.308,Emerging
STRAT-00395,creative_arts,42.26,stable,0.002,5,-2.4697,Emerging
STRAT-00396,creative_arts,92.7,stable,0.09,6,-2.1189,Emerging
STRAT-00397,stem_logic,99.84,stable,0.372,1,-1.0849,Emerging
STRAT-00398,language_literacy,36.56,stable,0.467,2,-0.6552,Emerging
STRAT-00399,language_literacy,77.49,stable,0.054,7,-2.4036,Emerging
STRAT-00400,creative_arts,94.74,stable,0.522,5,-0.8397,Emerging
STRAT-00401,physical_movement,95.12,stable,0.582,3,-0.6305,Emerging
STRAT-00402,language_literacy,76.99,stable,0.63,5,-1.2116,Emerging
STRAT-00403,creative_arts,89.86,stable,0.719,2,-1.1654,Emerging
STRAT-00404,creative_arts,59.1,stable,0.734,0,-1.8535,Emerging
STRAT-00405,language_literacy,71.99,stable,0.537,2,-0.8489,Emerging
STRAT-00406,stem_logic,39.39,stable,0.535,5,-0.9613,Emerging
STRAT-00407,stem_logic,90.46,stable,0.665,1,-0.5931,Emerging
STRAT-00408,language_literacy,46.55,stable,0.716,2,-1.0599,Emerging
STRAT-00409,language_literacy,86.39,stable,0.55,3,-1.8913,Emerging
STRAT-00410,physical_movement,34.7,stable,0.703,2,-1.4563,Emerging
STRAT-00411,stem_logic,83.14,stable,0.582,3,-1.2738,Emerging
STRAT-00412,stem_logic,73.76,stable,0.644,2,-2.4761,Emerging
STRAT-00413,physical_movement,42.99,stable,0.613,3,-1.2877,Emerging
STRAT-00414,stem_logic,74.7,stable,0.639,4,-0.7113,Emerging
STRAT-00415,language_literacy,99.59,stable,0.508,3,-2.2423,Emerging
STRAT-00416,stem_logic,68.32,stable,0.545,4,-1.8155,Emerging
STRAT-00417,creative_arts,53.95,stable,0.619,3,-1.153,Emerging
STRAT-00418,creative_arts,57.97,stable,0.574,2,-2.0744,Emerging
STRAT-00419,stem_logic,91.23,stable,0.708,3,-1.7341,Emerging
STRAT-00420,creative_arts,60.49,stable,0.535,0,-2.4034,Emerging
STRAT-00421,stem_logic,54.9,stable,0.621,3,-2.496,Emerging
STRAT-00422,stem_logic,96.47,stable,0.607,2,-1.8167,Emerging
STRAT-00423,language_literacy,71.98,stable,0.646,3,-2.4875,Emerging
STRAT-00424,physical_movement,62.15,stable,0.589,0,-1.4553,Emerging
STRAT-00425,language_literacy,86.17,stable,0.583,4,-2.3807,Emerging
STRAT-00426,physical_movement,36.97,stable,0.658,2,-1.0258,Emerging
STRAT-00427,stem_logic,40.53,stable,0.727,2,-0.8019,Emerging
STRAT-00428,creative_arts,69.69,stable,0.612,3,-1.9135,Emerging
STRAT-00429,language_literacy,91.37,stable,0.562,1,-0.7795,Emerging
STRAT-00430,creative_arts,55.81,stable,0.53,5,-1.6417,Emerging
STRAT-00431,physical_movement,94.25,stable,0.6,2,-0.7576,Emerging
STRAT-00432,physical_movement,33.85,stable,0.642,1,-2.323,Emerging
STRAT-00433,language_literacy,79.85,stable,0.601,2,-1.6595,Emerging
STRAT-00434,language_literacy,48.42,stable,0.591,3,-1.8492,Emerging
STRAT-00435,physical_movement,71.64,stable,0.546,5,-1.1478,Emerging
STRAT-00436,creative_arts,38.11,stable,0.529,2,-2.2727,Emerging
STRAT-00437,creative_arts,96.15,stable,0.628,2,-0.7346,Emerging
STRAT-00438,stem_logic,66.35,stable,0.6,1,-2.3781,Emerging
STRAT-00439,physical_movement,49.6,stable,0.627,3,-2.1788,Emerging
STRAT-00440,creative_arts,48.67,stable,0.837,0,-1.8927,Emerging
STRAT-00441,stem_logic,39.53,stable,0.843,0,-0.946,Emerging
STRAT-00442,physical_movement,80.03,stable,0.954,0,-2.1723,Emerging
STRAT-00443,stem_logic,75.52,stable,0.905,0,-2.2977,Emerging
STRAT-00444,creative_arts,71.68,stable,0.981,1,-1.6222,Emerging
STRAT-00445,stem_logic,49.61,stable,0.804,0,-0.902,Emerging
STRAT-00446,language_literacy,66.3,stable,0.848,0,-2.0199,Emerging
STRAT-00447,physical_movement,58.94,stable,0.837,2,-2.0452,Emerging
STRAT-00448,physical_movement,71.16,stable,0.981,0,-1.5441,Emerging
STRAT-00449,creative_arts,99.08,stable,0.791,3,-1.0988,Emerging
STRAT-00450,physical_movement,44.45,stable,0.946,0,-0.9998,Emerging
STRAT-00451,physical_movement,57.81,stable,0.852,0,-1.8372,Emerging
STRAT-00452,creative_arts,69.77,stable,0.755,2,-1.7389,Emerging
STRAT-00453,creative_arts,47.44,stable,0.751,5,-2.0095,Emerging
STRAT-00454,creative_arts,80.76,stable,0.751,1,-1.3571,Emerging
STRAT-00455,physical_movement,43.01,stable,0.929,0,-2.0433,Emerging
STRAT-00456,creative_arts,53.99,stable,0.756,3,-1.82,Emerging
STRAT-00457,physical_movement,69.11,stable,0.884,0,-1.0143,Emerging
STRAT-00458,creative_arts,90.12,stable,0.763,0,-1.1799,Emerging
STRAT-00459,creative_arts,37.8,stable,0.988,0,-0.6411,Emerging
STRAT-00460,physical_movement,80.01,stable,0.892,0,-1.4597,Emerging
STRAT-00461,creative_arts,30.53,stable,0.795,3,-2.1371,Emerging
STRAT-00462,language_literacy,98.57,stable,0.892,1,-1.3455,Emerging
STRAT-00463,language_literacy,96.38,stable,0.789,0,-1.184,Emerging
STRAT-00464,physical_movement,76.06,stable,0.77,1,-2.0114,Emerging
STRAT-00465,creative_arts,80.27,stable,0.769,1,-1.8123,Emerging
STRAT-00466,language_literacy,84.58,stable,0.914,0,-1.6758,Emerging
STRAT-00467,language_literacy,62.47,stable,0.762,3,-1.7718,Emerging
STRAT-00468,stem_logic,86.2,stable,0.843,0,-0.5297,Emerging
STRAT-00469,creative_arts,65.2,stable,0.852,0,-2.2813,Emerging
STRAT-00470,physical_movement,30.14,stable,0.854,0,-2.4565,Emerging
STRAT-00471,creative_arts,83.2,stable,0.792,0,-2.1256,Emerging
STRAT-00472,creative_arts,34.06,stable,0.94,0,-1.415,Emerging
STRAT-00473,creative_arts,88.18,stable,0.855,0,-1.1948,Emerging
STRAT-00474,language_literacy,73.62,stable,0.905,0,-1.1609,Emerging
STRAT-00475,creative_arts,85.77,stable,0.845,1,-0.8908,Emerging
STRAT-00476,language_literacy,95.19,stable,0.943,0,-2.058,Emerging
STRAT-00477,physical_movement,69.08,stable,0.877,1,-0.5004,Emerging
STRAT-00478,physical_movement,33.27,stable,0.949,1,-1.9175,Emerging
STRAT-00479,language_literacy,99.23,stable,0.99,1,-0.5477,Emerging
STRAT-00480,creative_arts,39.51,stable,0.375,2,0.0274,Emerging
STRAT-00481,language_literacy,88.23,stable,0.498,2,-0.3208,Emerging
STRAT-00482,creative_arts,85.66,stable,0.3,9,0.0315,Emerging
STRAT-00483,language_literacy,93.76,stable,0.384,5,0.176,Emerging
STRAT-00484,stem_logic,55.77,stable,0.17,1,-0.006,Emerging
STRAT-00485,language_literacy,81.95,stable,0.278,3,0.28,Emerging
STRAT-00486,stem_logic,44.66,stable,0.1,5,-0.27,Emerging
STRAT-00487,physical_movement,68.91,stable,0.423,1,-0.1575,Emerging
STRAT-00488,creative_arts,75.98,stable,0.455,4,0.3824,Emerging
STRAT-00489,creative_arts,83.77,stable,0.309,2,-0.1262,Emerging
STRAT-00490,stem_logic,57.91,stable,0.241,3,-0.4828,Emerging
STRAT-00491,creative_arts,54.46,stable,0.16,4,-0.4061,Emerging
STRAT-00492,stem_logic,82.84,stable,0.173,10,0.3578,Emerging
STRAT-00493,language_literacy,64.65,stable,0.094,6,0.1163,Emerging
STRAT-00494,stem_logic,71.43,stable,0.319,7,-0.4289,Emerging
STRAT-00495,physical_movement,74.06,stable,0.02,2,0.3836,Emerging
STRAT-00496,stem_logic,87.29,stable,0.42,3,-0.2497,Emerging
STRAT-00497,language_literacy,98.78,stable,0.408,0,-0.3518,Emerging
STRAT-00498,language_literacy,57.09,stable,0.027,4,-0.0491,Emerging
STRAT-00499,physical_movement,68.58,stable,0.002,5,0.1919,Emerging
STRAT-00500,stem_logic,87.75,stable,0.119,4,-0.1591,Emerging
STRAT-00501,physical_movement,49.77,stable,0.199,6,-0.17,Emerging
STRAT-00502,stem_logic,47.64,stable,0.155,1,-0.4213,Emerging
STRAT-00503,language_literacy,51.43,stable,0.025,3,-0.2258,Emerging
STRAT-00504,stem_logic,47.42,stable,0.371,1,0.1773,Emerging
STRAT-00505,creative_arts,75.32,stable,0.384,1,0.324,Emerging
STRAT-00506,creative_arts,48.83,stable,0.372,6,0.4591,Emerging
STRAT-00507,physical_movement,48.64,stable,0.172,7,-0.4894,Emerging
STRAT-00508,language_literacy,90.01,stable,0.145,1,0.3359,Emerging
STRAT-00509,language_literacy,99.53,stable,0.148,6,-0.2137,Emerging
STRAT-00510,stem_logic,88.77,stable,0.391,3,-0.301,Emerging
STRAT-00511,language_literacy,53.57,stable,0.48,1,-0.3825,Emerging
STRAT-00512,physical_movement,70.11,stable,0.071,6,-0.2239,Emerging
STRAT-00513,creative_arts,65.97,stable,0.396,3,-0.0346,Emerging
STRAT-00514,language_literacy,46.63,stable,0.368,2,-0.2004,Emerging
STRAT-00515,physical_movement,82.42,stable,0.214,5,-0.4324,Emerging
STRAT-00516,language_literacy,94.15,stable,0.358,3,0.2751,Emerging
STRAT-00517,language_literacy,52.11,stable,0.204,5,-0.1681,Emerging
STRAT-00518,physical_movement,50.95,stable,0.457,3,0.1454,Emerging
STRAT-00519,language_literacy,77.46,stable,0.349,0,-0.1031,Emerging
STRAT-00520,creative_arts,77.82,stable,0.6,2,0.0675,Developing
STRAT-00521,physical_movement,72.34,stable,0.612,3,0.0866,Developing
STRAT-00522,physical_movement,44.25,stable,0.612,2,0.4704,Developing
STRAT-00523,physical_movement,69.24,stable,0.668,3,-0.3664,Developing
STRAT-00524,stem_logic,43.8,stable,0.677,5,0.2368,Developing
STRAT-00525,creative_arts,51.51,stable,0.686,0,-0.2097,Developing
STRAT-00526,physical_movement,94.87,stable,0.558,2,0.0138,Developing
STRAT-00527,stem_logic,84.86,stable,0.556,5,-0.3388,Developing
STRAT-00528,stem_logic,44.72,stable,0.643,1,-0.4739,Developing
STRAT-00529,creative_arts,33.62,stable,0.501,3,-0.0739,Developing
STRAT-00530,creative_arts,38.65,stable,0.625,1,0.0793,Developing
STRAT-00531,creative_arts,72.32,stable,0.703,0,-0.312,Developing
STRAT-00532,language_literacy,89.33,stable,0.73,3,-0.4402,Developing
STRAT-00533,stem_logic,72.5,stable,0.622,1,-0.3388,Developing
STRAT-00534,language_literacy,41.14,stable,0.627,0,0.4586,Developing
STRAT-00535,language_literacy,65.81,stable,0.619,2,-0.1911,Developing
STRAT-00536,physical_movement,56.36,stable,0.61,5,0.3097,Developing
STRAT-00537,stem_logic,54.3,stable,0.679,0,-0.1211,Developing
STRAT-00538,creative_arts,98.83,stable,0.508,6,-0.3359,Developing
STRAT-00539,stem_logic,70.34,stable,0.597,3,-0.0637,Developing
STRAT-00540,creative_arts,97.42,stable,0.701,1,0.4662,Developing
STRAT-00541,language_literacy,78.73,stable,0.553,5,-0.4175,Developing
STRAT-00542,physical_movement,79.41,stable,0.632,2,0.2466,Developing
STRAT-00543,creative_arts,74.33,stable,0.577,2,0.4908,Developing
STRAT-00544,stem_logic,45.85,stable,0.739,0,0.4514,Developing
STRAT-00545,creative_arts,67.14,stable,0.734,5,0.2228,Developing
STRAT-00546,stem_logic,66.87,stable,0.543,3,0.341,Developing
STRAT-00547,physical_movement,76.06,stable,0.529,4,0.1939,Developing
STRAT-00548,physical_movement,54.81,stable,0.659,3,-0.4103,Developing
STRAT-00549,language_literacy,59.53,stable,0.597,4,-0.2874,Developing
STRAT-00550,stem_logic,60.97,stable,0.625,3,0.4104,Developing
STRAT-00551,stem_logic,77.25,stable,0.553,3,-0.1507,Developing
STRAT-00552,creative_arts,97.33,stable,0.75,3,0.4914,Developing
STRAT-00553,creative_arts,45.86,stable,0.556,5,-0.3603,Developing
STRAT-00554,physical_movement,43.78,stable,0.726,0,-0.4587,Developing
STRAT-00555,creative_arts,85.18,stable,0.744,0,0.4207,Developing
STRAT-00556,creative_arts,98.4,stable,0.736,2,0.0933,Developing
STRAT-00557,creative_arts,58.91,stable,0.595,2,0.1394,Developing
STRAT-00558,physical_movement,74.83,stable,0.665,1,0.4201,Developing
STRAT-00559,physical_movement,46.76,stable,0.537,6,-0.3498,Developing
STRAT-00560,creative_arts,88.03,stable,0.765,1,0.236,Developing
STRAT-00561,physical_movement,66.72,stable,0.777,5,-0.0183,Developing
STRAT-00562,creative_arts,94.89,stable,0.797,2,-0.1905,Developing
STRAT-00563,stem_logic,99.16,stable,0.936,0,0.1551,Developing
STRAT-00564,creative_arts,84.76,stable,0.835,0,0.4015,Developing
STRAT-00565,creative_arts,79.72,stable,0.797,1,0.0664,Developing
STRAT-00566,stem_logic,41.78,stable,0.78,1,0.3289,Developing
STRAT-00567,creative_arts,32.88,stable,0.958,1,-0.1242,Developing
STRAT-00568,creative_arts,79.78,stable,0.834,4,0.4753,Developing
STRAT-00569,creative_arts,45.98,stable,0.994,0,-0.211,Developing
STRAT-00570,physical_movement,86.4,stable,0.918,0,-0.0065,Developing
